trial_id,trial_kind,cell_id,trial_index,trial_seed,code_instance,code_seed,family,rate_label,n,k,rate,p_num,p_den,p_s,transmitted_word_hex,observation_hex,deletion_position,observed_error_weight,forced_error_weight,theorem_offset,theorem_stop_shell_cap,max_generated_attempts,run_exhaustive,run_branch,branch_node_cap,branch_time_ms,code_size,generator_rows_hex,parity_check_rows_hex,code_construction
62,natural,n16_k11_random_systematic_linear_R2_3,62,10350801530438237699,2,11625355266590740925,random_systematic_linear,R2_3,16,11,0.6875,1,20,0.05,0xb9f8,0x5cfc,0,0,,1,0,20000000,True,True,1000000,1500,2048,"0xe801,0x3002,0x1804,0x4808,0xb010,0x5820,0xb040,0xa080,0x900,0x5200,0x6400","0x92d,0x1276,0x24d3,0x4629,0x80d1",dense systematic parity map; seed=11625355266590740925
63,natural,n16_k11_random_systematic_linear_R2_3,63,16104676421707929610,3,3483529925568382885,random_systematic_linear,R2_3,16,11,0.6875,1,20,0.05,0x2db9,0x14cd,1,2,,1,2,20000000,True,True,1000000,1500,2048,"0x2801,0x2802,0x3804,0x4008,0xd010,0x9020,0xf040,0x3080,0xb900,0xea00,0x8c00","0xf07,0x11f4,0x23c7,0x4258,0x8770",dense systematic parity map; seed=3483529925568382885
64,natural,n16_k12_random_systematic_linear_R3_4,0,10030766436158136385,0,6353639967348245354,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0x5401,0x2401,12,0,,1,0,20000000,True,True,1000000,1500,4096,"0x1001,0xc002,0xe004,0xe008,0x3010,0x3020,0x3040,0x5080,0xb100,0xd200,0x4400,0xe800","0x13f1,0x297c,0x4e8e,0x8b0e",dense systematic parity map; seed=6353639967348245354
65,natural,n16_k12_random_systematic_linear_R3_4,1,11159230633608224824,1,10368385958851496420,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0x3687,0x3697,15,1,,1,1,20000000,True,True,1000000,1500,4096,"0x6001,0x7002,0x7004,0x2008,0xb010,0x8020,0x4040,0x5080,0xd100,0x9200,0x9400,0xa800","0x1796,0x281f,0x41c7,0x8f30",dense systematic parity map; seed=10368385958851496420
66,natural,n16_k12_random_systematic_linear_R3_4,2,627333075950586156,2,11435125274047640917,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0xebe2,0x75f2,4,0,,1,0,20000000,True,True,1000000,1500,4096,"0x1001,0x2,0xf004,0xb008,0x6010,0x9020,0x5040,0x5080,0x7100,0x5200,0x9400,0x5800","0x1fed,0x211c,0x4bd4,0x842c",dense systematic parity map; seed=11435125274047640917
67,natural,n16_k12_random_systematic_linear_R3_4,3,75492695815007559,3,3064915566546722591,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0x4e2f,0x2f17,3,1,,1,1,20000000,True,True,1000000,1500,4096,"0x3001,0xc002,0x9004,0xb008,0xa010,0x3020,0x1040,0x8080,0x5100,0x200,0x9400,0x3800","0x1d6d,0x2839,0x4102,0x849e",dense systematic parity map; seed=3064915566546722591
68,natural,n16_k12_random_systematic_linear_R3_4,4,9755898576234972370,0,6353639967348245354,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0x8646,0x4326,4,0,,1,0,20000000,True,True,1000000,1500,4096,"0x1001,0xc002,0xe004,0xe008,0x3010,0x3020,0x3040,0x5080,0xb100,0xd200,0x4400,0xe800","0x13f1,0x297c,0x4e8e,0x8b0e",dense systematic parity map; seed=6353639967348245354
69,natural,n16_k12_random_systematic_linear_R3_4,5,6083688249291996936,1,10368385958851496420,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0x9563,0x4ae3,7,0,,1,0,20000000,True,True,1000000,1500,4096,"0x6001,0x7002,0x7004,0x2008,0xb010,0x8020,0x4040,0x5080,0xd100,0x9200,0x9400,0xa800","0x1796,0x281f,0x41c7,0x8f30",dense systematic parity map; seed=10368385958851496420
70,natural,n16_k12_random_systematic_linear_R3_4,6,1863365510623068408,2,11435125274047640917,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0x8098,0x288,15,2,,1,2,20000000,True,True,1000000,1500,4096,"0x1001,0x2,0xf004,0xb008,0x6010,0x9020,0x5040,0x5080,0x7100,0x5200,0x9400,0x5800","0x1fed,0x211c,0x4bd4,0x842c",dense systematic parity map; seed=11435125274047640917
71,natural,n16_k12_random_systematic_linear_R3_4,7,7897127250542357339,3,3064915566546722591,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0x338e,0x31c7,0,2,,1,2,20000000,True,True,1000000,1500,4096,"0x3001,0xc002,0x9004,0xb008,0xa010,0x3020,0x1040,0x8080,0x5100,0x200,0x9400,0x3800","0x1d6d,0x2839,0x4102,0x849e",dense systematic parity map; seed=3064915566546722591
72,natural,n16_k12_random_systematic_linear_R3_4,8,6120706615517898715,0,6353639967348245354,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0x741c,0x3e1c,8,1,,1,1,20000000,True,True,1000000,1500,4096,"0x1001,0xc002,0xe004,0xe008,0x3010,0x3020,0x3040,0x5080,0xb100,0xd200,0x4400,0xe800","0x13f1,0x297c,0x4e8e,0x8b0e",dense systematic parity map; seed=6353639967348245354
73,natural,n16_k12_random_systematic_linear_R3_4,9,13246602107532158853,1,10368385958851496420,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0xa061,0x5061,10,0,,1,0,20000000,True,True,1000000,1500,4096,"0x6001,0x7002,0x7004,0x2008,0xb010,0x8020,0x4040,0x5080,0xd100,0x9200,0x9400,0xa800","0x1796,0x281f,0x41c7,0x8f30",dense systematic parity map; seed=10368385958851496420
74,natural,n16_k12_random_systematic_linear_R3_4,10,5330920190988422164,2,11435125274047640917,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0x59e5,0x3de5,10,1,,1,1,20000000,True,True,1000000,1500,4096,"0x1001,0x2,0xf004,0xb008,0x6010,0x9020,0x5040,0x5080,0x7100,0x5200,0x9400,0x5800","0x1fed,0x211c,0x4bd4,0x842c",dense systematic parity map; seed=11435125274047640917
75,natural,n16_k12_random_systematic_linear_R3_4,11,2171278276428589288,3,3064915566546722591,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0x213e,0x109e,1,0,,1,0,20000000,True,True,1000000,1500,4096,"0x3001,0xc002,0x9004,0xb008,0xa010,0x3020,0x1040,0x8080,0x5100,0x200,0x9400,0x3800","0x1d6d,0x2839,0x4102,0x849e",dense systematic parity map; seed=3064915566546722591
76,natural,n16_k12_random_systematic_linear_R3_4,12,9977238021107329334,0,6353639967348245354,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0x743b,0x343b,13,0,,1,0,20000000,True,True,1000000,1500,4096,"0x1001,0xc002,0xe004,0xe008,0x3010,0x3020,0x3040,0x5080,0xb100,0xd200,0x4400,0xe800","0x13f1,0x297c,0x4e8e,0x8b0e",dense systematic parity map; seed=6353639967348245354
77,natural,n16_k12_random_systematic_linear_R3_4,13,4687749477586890015,1,10368385958851496420,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0x4d5a,0x25da,10,1,,1,1,20000000,True,True,1000000,1500,4096,"0x6001,0x7002,0x7004,0x2008,0xb010,0x8020,0x4040,0x5080,0xd100,0x9200,0x9400,0xa800","0x1796,0x281f,0x41c7,0x8f30",dense systematic parity map; seed=10368385958851496420
78,natural,n16_k12_random_systematic_linear_R3_4,14,11833693305377247311,2,11435125274047640917,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0x4ea1,0x26a3,12,2,,1,2,20000000,True,True,1000000,1500,4096,"0x1001,0x2,0xf004,0xb008,0x6010,0x9020,0x5040,0x5080,0x7100,0x5200,0x9400,0x5800","0x1fed,0x211c,0x4bd4,0x842c",dense systematic parity map; seed=11435125274047640917
79,natural,n16_k12_random_systematic_linear_R3_4,15,13101281199141395526,3,3064915566546722591,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0x7aa3,0x3d51,0,0,,1,0,20000000,True,True,1000000,1500,4096,"0x3001,0xc002,0x9004,0xb008,0xa010,0x3020,0x1040,0x8080,0x5100,0x200,0x9400,0x3800","0x1d6d,0x2839,0x4102,0x849e",dense systematic parity map; seed=3064915566546722591
80,natural,n16_k12_random_systematic_linear_R3_4,16,4528803443256077789,0,6353639967348245354,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0x1b8e,0x4d8e,7,1,,1,1,20000000,True,True,1000000,1500,4096,"0x1001,0xc002,0xe004,0xe008,0x3010,0x3020,0x3040,0x5080,0xb100,0xd200,0x4400,0xe800","0x13f1,0x297c,0x4e8e,0x8b0e",dense systematic parity map; seed=6353639967348245354
81,natural,n16_k12_random_systematic_linear_R3_4,17,1719024539576675253,1,10368385958851496420,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0xedc5,0x76c5,6,0,,1,0,20000000,True,True,1000000,1500,4096,"0x6001,0x7002,0x7004,0x2008,0xb010,0x8020,0x4040,0x5080,0xd100,0x9200,0x9400,0xa800","0x1796,0x281f,0x41c7,0x8f30",dense systematic parity map; seed=10368385958851496420
82,natural,n16_k12_random_systematic_linear_R3_4,18,16448838741329449718,2,11435125274047640917,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0xa42b,0x5417,2,2,,1,2,20000000,True,True,1000000,1500,4096,"0x1001,0x2,0xf004,0xb008,0x6010,0x9020,0x5040,0x5080,0x7100,0x5200,0x9400,0x5800","0x1fed,0x211c,0x4bd4,0x842c",dense systematic parity map; seed=11435125274047640917
83,natural,n16_k12_random_systematic_linear_R3_4,19,11880182848256253017,3,3064915566546722591,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0xeb44,0x6804,15,3,,1,3,20000000,True,True,1000000,1500,4096,"0x3001,0xc002,0x9004,0xb008,0xa010,0x3020,0x1040,0x8080,0x5100,0x200,0x9400,0x3800","0x1d6d,0x2839,0x4102,0x849e",dense systematic parity map; seed=3064915566546722591
84,natural,n16_k12_random_systematic_linear_R3_4,20,12730407614396143273,0,6353639967348245354,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0x181e,0xc0e,4,0,,1,0,20000000,True,True,1000000,1500,4096,"0x1001,0xc002,0xe004,0xe008,0x3010,0x3020,0x3040,0x5080,0xb100,0xd200,0x4400,0xe800","0x13f1,0x297c,0x4e8e,0x8b0e",dense systematic parity map; seed=6353639967348245354
85,natural,n16_k12_random_systematic_linear_R3_4,21,2566712392117948855,1,10368385958851496420,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0x453d,0x229d,4,0,,1,0,20000000,True,True,1000000,1500,4096,"0x6001,0x7002,0x7004,0x2008,0xb010,0x8020,0x4040,0x5080,0xd100,0x9200,0x9400,0xa800","0x1796,0x281f,0x41c7,0x8f30",dense systematic parity map; seed=10368385958851496420
86,natural,n16_k12_random_systematic_linear_R3_4,22,14112277684223939936,2,11435125274047640917,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0x1eac,0x3fad,9,4,,1,4,20000000,True,True,1000000,1500,4096,"0x1001,0x2,0xf004,0xb008,0x6010,0x9020,0x5040,0x5080,0x7100,0x5200,0x9400,0x5800","0x1fed,0x211c,0x4bd4,0x842c",dense systematic parity map; seed=11435125274047640917
87,natural,n16_k12_random_systematic_linear_R3_4,23,17820903511410174786,3,3064915566546722591,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0x527f,0x793f,3,2,,1,2,20000000,True,True,1000000,1500,4096,"0x3001,0xc002,0x9004,0xb008,0xa010,0x3020,0x1040,0x8080,0x5100,0x200,0x9400,0x3800","0x1d6d,0x2839,0x4102,0x849e",dense systematic parity map; seed=3064915566546722591
88,natural,n16_k12_random_systematic_linear_R3_4,24,10950219618924926854,0,6353639967348245354,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0xa61c,0x529e,9,2,,1,2,20000000,True,True,1000000,1500,4096,"0x1001,0xc002,0xe004,0xe008,0x3010,0x3020,0x3040,0x5080,0xb100,0xd200,0x4400,0xe800","0x13f1,0x297c,0x4e8e,0x8b0e",dense systematic parity map; seed=6353639967348245354
89,natural,n16_k12_random_systematic_linear_R3_4,25,3951942430137954948,1,10368385958851496420,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0xa7c7,0x73e7,4,1,,1,1,20000000,True,True,1000000,1500,4096,"0x6001,0x7002,0x7004,0x2008,0xb010,0x8020,0x4040,0x5080,0xd100,0x9200,0x9400,0xa800","0x1796,0x281f,0x41c7,0x8f30",dense systematic parity map; seed=10368385958851496420
90,natural,n16_k12_random_systematic_linear_R3_4,26,14657345658892353822,2,11435125274047640917,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0xb734,0x5b1a,1,1,,1,1,20000000,True,True,1000000,1500,4096,"0x1001,0x2,0xf004,0xb008,0x6010,0x9020,0x5040,0x5080,0x7100,0x5200,0x9400,0x5800","0x1fed,0x211c,0x4bd4,0x842c",dense systematic parity map; seed=11435125274047640917
91,natural,n16_k12_random_systematic_linear_R3_4,27,10779451009294320348,3,3064915566546722591,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0x14b4,0xcb4,11,0,,1,0,20000000,True,True,1000000,1500,4096,"0x3001,0xc002,0x9004,0xb008,0xa010,0x3020,0x1040,0x8080,0x5100,0x200,0x9400,0x3800","0x1d6d,0x2839,0x4102,0x849e",dense systematic parity map; seed=3064915566546722591
92,natural,n16_k12_random_systematic_linear_R3_4,28,15722950674334150586,0,6353639967348245354,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0x9e04,0x4f44,10,2,,1,2,20000000,True,True,1000000,1500,4096,"0x1001,0xc002,0xe004,0xe008,0x3010,0x3020,0x3040,0x5080,0xb100,0xd200,0x4400,0xe800","0x13f1,0x297c,0x4e8e,0x8b0e",dense systematic parity map; seed=6353639967348245354
93,natural,n16_k12_random_systematic_linear_R3_4,29,10220237463195743429,1,10368385958851496420,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0x3768,0x3768,15,0,,1,0,20000000,True,True,1000000,1500,4096,"0x6001,0x7002,0x7004,0x2008,0xb010,0x8020,0x4040,0x5080,0xd100,0x9200,0x9400,0xa800","0x1796,0x281f,0x41c7,0x8f30",dense systematic parity map; seed=10368385958851496420
94,natural,n16_k12_random_systematic_linear_R3_4,30,13251374162311690801,2,11435125274047640917,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0xe49e,0x724e,1,0,,1,0,20000000,True,True,1000000,1500,4096,"0x1001,0x2,0xf004,0xb008,0x6010,0x9020,0x5040,0x5080,0x7100,0x5200,0x9400,0x5800","0x1fed,0x211c,0x4bd4,0x842c",dense systematic parity map; seed=11435125274047640917
95,natural,n16_k12_random_systematic_linear_R3_4,31,8497713721251151152,3,3064915566546722591,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0x43c9,0x21d9,13,2,,1,2,20000000,True,True,1000000,1500,4096,"0x3001,0xc002,0x9004,0xb008,0xa010,0x3020,0x1040,0x8080,0x5100,0x200,0x9400,0x3800","0x1d6d,0x2839,0x4102,0x849e",dense systematic parity map; seed=3064915566546722591
96,natural,n16_k12_random_systematic_linear_R3_4,32,14564327563936217861,0,6353639967348245354,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0x5900,0x6000,2,4,,1,4,20000000,True,True,1000000,1500,4096,"0x1001,0xc002,0xe004,0xe008,0x3010,0x3020,0x3040,0x5080,0xb100,0xd200,0x4400,0xe800","0x13f1,0x297c,0x4e8e,0x8b0e",dense systematic parity map; seed=6353639967348245354
97,natural,n16_k12_random_systematic_linear_R3_4,33,11495567070719825011,1,10368385958851496420,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0x8403,0x4203,2,0,,1,0,20000000,True,True,1000000,1500,4096,"0x6001,0x7002,0x7004,0x2008,0xb010,0x8020,0x4040,0x5080,0xd100,0x9200,0x9400,0xa800","0x1796,0x281f,0x41c7,0x8f30",dense systematic parity map; seed=10368385958851496420
98,natural,n16_k12_random_systematic_linear_R3_4,34,8500666596223553847,2,11435125274047640917,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0xfe10,0x7e10,15,0,,1,0,20000000,True,True,1000000,1500,4096,"0x1001,0x2,0xf004,0xb008,0x6010,0x9020,0x5040,0x5080,0x7100,0x5200,0x9400,0x5800","0x1fed,0x211c,0x4bd4,0x842c",dense systematic parity map; seed=11435125274047640917
99,natural,n16_k12_random_systematic_linear_R3_4,35,5290168818547325004,3,3064915566546722591,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0x8484,0x5244,6,1,,1,1,20000000,True,True,1000000,1500,4096,"0x3001,0xc002,0x9004,0xb008,0xa010,0x3020,0x1040,0x8080,0x5100,0x200,0x9400,0x3800","0x1d6d,0x2839,0x4102,0x849e",dense systematic parity map; seed=3064915566546722591
100,natural,n16_k12_random_systematic_linear_R3_4,36,1754968185860605704,0,6353639967348245354,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0xe23b,0x723b,11,0,,1,0,20000000,True,True,1000000,1500,4096,"0x1001,0xc002,0xe004,0xe008,0x3010,0x3020,0x3040,0x5080,0xb100,0xd200,0x4400,0xe800","0x13f1,0x297c,0x4e8e,0x8b0e",dense systematic parity map; seed=6353639967348245354
101,natural,n16_k12_random_systematic_linear_R3_4,37,11057168686722827623,1,10368385958851496420,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0xf6da,0x5eda,11,1,,1,1,20000000,True,True,1000000,1500,4096,"0x6001,0x7002,0x7004,0x2008,0xb010,0x8020,0x4040,0x5080,0xd100,0x9200,0x9400,0xa800","0x1796,0x281f,0x41c7,0x8f30",dense systematic parity map; seed=10368385958851496420
102,natural,n16_k12_random_systematic_linear_R3_4,38,5078308727004932244,2,11435125274047640917,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0x337a,0x19ba,4,0,,1,0,20000000,True,True,1000000,1500,4096,"0x1001,0x2,0xf004,0xb008,0x6010,0x9020,0x5040,0x5080,0x7100,0x5200,0x9400,0x5800","0x1fed,0x211c,0x4bd4,0x842c",dense systematic parity map; seed=11435125274047640917
103,natural,n16_k12_random_systematic_linear_R3_4,39,2993374054779014624,3,3064915566546722591,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0x3a15,0x1a15,13,0,,1,0,20000000,True,True,1000000,1500,4096,"0x3001,0xc002,0x9004,0xb008,0xa010,0x3020,0x1040,0x8080,0x5100,0x200,0x9400,0x3800","0x1d6d,0x2839,0x4102,0x849e",dense systematic parity map; seed=3064915566546722591
104,natural,n16_k12_random_systematic_linear_R3_4,40,1896527119167102526,0,6353639967348245354,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0x5e5a,0x2f12,7,2,,1,2,20000000,True,True,1000000,1500,4096,"0x1001,0xc002,0xe004,0xe008,0x3010,0x3020,0x3040,0x5080,0xb100,0xd200,0x4400,0xe800","0x13f1,0x297c,0x4e8e,0x8b0e",dense systematic parity map; seed=6353639967348245354
105,natural,n16_k12_random_systematic_linear_R3_4,41,5852679386647884194,1,10368385958851496420,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0x23b0,0x53b0,10,1,,1,1,20000000,True,True,1000000,1500,4096,"0x6001,0x7002,0x7004,0x2008,0xb010,0x8020,0x4040,0x5080,0xd100,0x9200,0x9400,0xa800","0x1796,0x281f,0x41c7,0x8f30",dense systematic parity map; seed=10368385958851496420
106,natural,n16_k12_random_systematic_linear_R3_4,42,13467761298955181505,2,11435125274047640917,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0x9a22,0x4f22,7,1,,1,1,20000000,True,True,1000000,1500,4096,"0x1001,0x2,0xf004,0xb008,0x6010,0x9020,0x5040,0x5080,0x7100,0x5200,0x9400,0x5800","0x1fed,0x211c,0x4bd4,0x842c",dense systematic parity map; seed=11435125274047640917
107,natural,n16_k12_random_systematic_linear_R3_4,43,2455110335338900452,3,3064915566546722591,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0x51f0,0x28d0,6,1,,1,1,20000000,True,True,1000000,1500,4096,"0x3001,0xc002,0x9004,0xb008,0xa010,0x3020,0x1040,0x8080,0x5100,0x200,0x9400,0x3800","0x1d6d,0x2839,0x4102,0x849e",dense systematic parity map; seed=3064915566546722591
108,natural,n16_k12_random_systematic_linear_R3_4,44,4557657900148399495,0,6353639967348245354,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0xec9a,0x6c9a,12,1,,1,1,20000000,True,True,1000000,1500,4096,"0x1001,0xc002,0xe004,0xe008,0x3010,0x3020,0x3040,0x5080,0xb100,0xd200,0x4400,0xe800","0x13f1,0x297c,0x4e8e,0x8b0e",dense systematic parity map; seed=6353639967348245354
109,natural,n16_k12_random_systematic_linear_R3_4,45,3461575490815549214,1,10368385958851496420,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0xaca9,0x5655,1,0,,1,0,20000000,True,True,1000000,1500,4096,"0x6001,0x7002,0x7004,0x2008,0xb010,0x8020,0x4040,0x5080,0xd100,0x9200,0x9400,0xa800","0x1796,0x281f,0x41c7,0x8f30",dense systematic parity map; seed=10368385958851496420
110,natural,n16_k12_random_systematic_linear_R3_4,46,13910455082116152286,2,11435125274047640917,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0x4eee,0x2777,0,0,,1,0,20000000,True,True,1000000,1500,4096,"0x1001,0x2,0xf004,0xb008,0x6010,0x9020,0x5040,0x5080,0x7100,0x5200,0x9400,0x5800","0x1fed,0x211c,0x4bd4,0x842c",dense systematic parity map; seed=11435125274047640917
111,natural,n16_k12_random_systematic_linear_R3_4,47,14193003825358760792,3,3064915566546722591,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0x8c90,0x4648,0,0,,1,0,20000000,True,True,1000000,1500,4096,"0x3001,0xc002,0x9004,0xb008,0xa010,0x3020,0x1040,0x8080,0x5100,0x200,0x9400,0x3800","0x1d6d,0x2839,0x4102,0x849e",dense systematic parity map; seed=3064915566546722591
112,natural,n16_k12_random_systematic_linear_R3_4,48,12233617904213875607,0,6353639967348245354,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0x7c5f,0x3e0f,6,1,,1,1,20000000,True,True,1000000,1500,4096,"0x1001,0xc002,0xe004,0xe008,0x3010,0x3020,0x3040,0x5080,0xb100,0xd200,0x4400,0xe800","0x13f1,0x297c,0x4e8e,0x8b0e",dense systematic parity map; seed=6353639967348245354
113,natural,n16_k12_random_systematic_linear_R3_4,49,16454027341512914518,1,10368385958851496420,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0xa6a2,0x5350,1,0,,1,0,20000000,True,True,1000000,1500,4096,"0x6001,0x7002,0x7004,0x2008,0xb010,0x8020,0x4040,0x5080,0xd100,0x9200,0x9400,0xa800","0x1796,0x281f,0x41c7,0x8f30",dense systematic parity map; seed=10368385958851496420
114,natural,n16_k12_random_systematic_linear_R3_4,50,14773726821151951302,2,11435125274047640917,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0x97de,0x4bee,4,0,,1,0,20000000,True,True,1000000,1500,4096,"0x1001,0x2,0xf004,0xb008,0x6010,0x9020,0x5040,0x5080,0x7100,0x5200,0x9400,0x5800","0x1fed,0x211c,0x4bd4,0x842c",dense systematic parity map; seed=11435125274047640917
115,natural,n16_k12_random_systematic_linear_R3_4,51,15488377453830762822,3,3064915566546722591,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0xf0c7,0x7857,7,1,,1,1,20000000,True,True,1000000,1500,4096,"0x3001,0xc002,0x9004,0xb008,0xa010,0x3020,0x1040,0x8080,0x5100,0x200,0x9400,0x3800","0x1d6d,0x2839,0x4102,0x849e",dense systematic parity map; seed=3064915566546722591
116,natural,n16_k12_random_systematic_linear_R3_4,52,15695907439734244243,0,6353639967348245354,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0x19f,0x20cf,4,1,,1,1,20000000,True,True,1000000,1500,4096,"0x1001,0xc002,0xe004,0xe008,0x3010,0x3020,0x3040,0x5080,0xb100,0xd200,0x4400,0xe800","0x13f1,0x297c,0x4e8e,0x8b0e",dense systematic parity map; seed=6353639967348245354
117,natural,n16_k12_random_systematic_linear_R3_4,53,12398478315609580701,1,10368385958851496420,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0x93d4,0x4bf4,11,1,,1,1,20000000,True,True,1000000,1500,4096,"0x6001,0x7002,0x7004,0x2008,0xb010,0x8020,0x4040,0x5080,0xd100,0x9200,0x9400,0xa800","0x1796,0x281f,0x41c7,0x8f30",dense systematic parity map; seed=10368385958851496420
118,natural,n16_k12_random_systematic_linear_R3_4,54,2555919880642476835,2,11435125274047640917,random_systematic_linear,R3_4,16,12,0.75,1,20,0.05,0xe271,0x5251,11,2,,1,2,20000000,True,True,1000000,1500,4096,"0x1001,0x2,0xf004,0xb008,0x6010,0x9020,0x5040,0x5080,0x7100,0x5200,0x9400,0x5800","0x1fed,0x211c,0x4bd4,0x842c",dense systematic parity map; seed=11435125274047640917
