trial_id	n	k	a	y	tx	generator_rows	parity_check_rows	max_generated_attempts	run_exhaustive	run_branch	branch_node_cap	branch_time_ms
119	16	12	19	0x8d6	0x1ae	0x3001,0xc002,0x9004,0xb008,0xa010,0x3020,0x1040,0x8080,0x5100,0x200,0x9400,0x3800	0x1d6d,0x2839,0x4102,0x849e	20000000	1	1	1000000	1500
120	16	12	19	0x220c	0x440c	0x1001,0xc002,0xe004,0xe008,0x3010,0x3020,0x3040,0x5080,0xb100,0xd200,0x4400,0xe800	0x13f1,0x297c,0x4e8e,0x8b0e	20000000	1	1	1000000	1500
121	16	12	19	0x574a	0xae8a	0x6001,0x7002,0x7004,0x2008,0xb010,0x8020,0x4040,0x5080,0xd100,0x9200,0x9400,0xa800	0x1796,0x281f,0x41c7,0x8f30	20000000	1	1	1000000	1500
122	16	12	19	0x5327	0xee27	0x1001,0x2,0xf004,0xb008,0x6010,0x9020,0x5040,0x5080,0x7100,0x5200,0x9400,0x5800	0x1fed,0x211c,0x4bd4,0x842c	20000000	1	1	1000000	1500
123	16	12	19	0x3a7f	0x6a7f	0x3001,0xc002,0x9004,0xb008,0xa010,0x3020,0x1040,0x8080,0x5100,0x200,0x9400,0x3800	0x1d6d,0x2839,0x4102,0x849e	20000000	1	1	1000000	1500
124	16	12	19	0x2075	0x40ed	0x1001,0xc002,0xe004,0xe008,0x3010,0x3020,0x3040,0x5080,0xb100,0xd200,0x4400,0xe800	0x13f1,0x297c,0x4e8e,0x8b0e	20000000	1	1	1000000	1500
125	16	12	19	0x3b61	0x7761	0x6001,0x7002,0x7004,0x2008,0xb010,0x8020,0x4040,0x5080,0xd100,0x9200,0x9400,0xa800	0x1796,0x281f,0x41c7,0x8f30	20000000	1	1	1000000	1500
126	16	12	19	0x6071	0xc171	0x1001,0x2,0xf004,0xb008,0x6010,0x9020,0x5040,0x5080,0x7100,0x5200,0x9400,0x5800	0x1fed,0x211c,0x4bd4,0x842c	20000000	1	1	1000000	1500
127	16	12	19	0x6bf5	0xd7fd	0x3001,0xc002,0x9004,0xb008,0xa010,0x3020,0x1040,0x8080,0x5100,0x200,0x9400,0x3800	0x1d6d,0x2839,0x4102,0x849e	20000000	1	1	1000000	1500
128	16	11	19	0x2a25	0x5459	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
129	16	11	19	0x6ce	0x2cce	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
130	16	11	19	0x132f	0x252f	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
131	16	11	19	0x61e8	0xc3d2	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
132	16	11	19	0x2fb6	0x2fb6	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
133	16	11	19	0x1b7b	0x317f	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
134	16	11	19	0x2136	0x4236	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
135	16	11	19	0x554f	0x954f	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
136	16	11	19	0x2bd7	0x4bd7	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
137	16	11	19	0x734	0xf34	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
138	16	11	19	0x604f	0xc08f	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
139	16	11	19	0x3d69	0x7961	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
140	16	11	19	0x7cfb	0xfcfb	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
141	16	11	19	0x5e8c	0xae8c	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
142	16	11	19	0x98a	0x5315	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
143	16	11	19	0x5bb5	0xabb5	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
144	16	11	19	0x62a4	0xc224	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
145	16	11	19	0x226d	0x466d	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
146	16	11	19	0x770a	0x6a12	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
147	16	11	19	0x1fc	0x3ec	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
148	16	11	19	0x79f8	0xf3ea	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
149	16	11	19	0x5ef1	0xbfe5	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
150	16	11	19	0x7e8e	0xfe8e	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
151	16	11	19	0x6743	0xccc3	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
152	16	11	19	0x6a15	0xda1d	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
153	16	11	19	0x1484	0x290c	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
154	16	11	19	0x41e	0x4936	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
155	16	11	19	0x3169	0x62db	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
156	16	11	19	0x44dd	0x89b9	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
157	16	11	19	0x77d7	0xefad	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
158	16	11	19	0x3a88	0x7508	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
159	16	11	19	0x1afd	0x11fd	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
160	16	11	19	0x93e	0x127e	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
161	16	11	19	0x44ba	0x8d76	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
162	16	11	19	0x3944	0x7244	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
163	16	11	19	0x950	0x950	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
164	16	11	19	0x3e64	0x7ccc	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
165	16	11	19	0x2173	0x6137	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
166	16	11	19	0x548a	0xb48a	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
167	16	11	19	0x42a4	0x8544	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
168	16	11	19	0x116e	0x236e	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
169	16	11	19	0x1f36	0x3e6e	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
170	16	11	19	0x1dec	0x3bac	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
171	16	11	19	0x2614	0x6614	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
172	16	11	19	0x6463	0xe473	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
173	16	11	19	0x395f	0x72bf	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
174	16	11	19	0x2be2	0x7ae2	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
175	16	11	19	0xac3	0x1e83	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
176	16	11	19	0x2f46	0x4fc6	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
177	16	11	19	0x654	0x664	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
178	16	11	19	0x78bc	0xe9ec	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
179	16	11	19	0x6e68	0xce68	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
180	16	11	19	0x65e2	0xcbe0	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
181	16	11	19	0x4cf5	0x98f5	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
182	16	11	19	0x7a19	0xf432	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
183	16	11	19	0x2136	0x4936	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
184	16	11	19	0x182c	0x30ac	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
185	16	11	19	0x66d9	0xced9	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
186	16	11	19	0x4165	0x3c9	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
187	16	11	19	0x3b61	0x76c1	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
188	16	11	19	0x7535	0xea6f	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
189	16	11	19	0x292f	0xd22f	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
190	16	11	19	0x616f	0xc2df	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
191	16	11	19	0x3ad6	0x75d6	0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00	0xe69,0x14d2,0x27cd,0x479a,0x8734	20000000	1	1	1000000	1500
192	16	12	19	0x1e9	0x1d1	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
193	16	12	19	0x791d	0xf91d	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
194	16	12	19	0x6347	0x734f	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
195	16	12	19	0x19ea	0x32ea	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
196	16	12	19	0xf67	0x9ee5	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
197	16	12	19	0x39bf	0x737a	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
198	16	12	19	0x240a	0x440a	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
199	16	12	19	0xeef	0x4eef	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
200	16	12	19	0x2903	0x4207	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
201	16	12	19	0x2179	0x413d	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
202	16	12	19	0x7f25	0xff25	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
203	16	12	19	0x5689	0xad19	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
204	16	12	19	0x45b7	0xb6b	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
205	16	12	19	0x4a00	0x9400	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
206	16	12	19	0x2a1a	0x5b9a	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
207	16	12	19	0x7219	0xd298	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
208	16	12	19	0x7003	0xf023	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
209	16	12	19	0x5d77	0xbaed	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
210	16	12	19	0x57e3	0xafc7	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
211	16	12	19	0x13d1	0x2f91	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
212	16	12	19	0x6290	0xc520	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
213	16	12	19	0x1829	0x3829	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
214	16	12	19	0x7d48	0xbd48	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
215	16	12	19	0x3571	0xd571	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
216	16	12	19	0x5b11	0x5b11	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
217	16	12	19	0x445a	0xb65a	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
218	16	12	19	0x7868	0xf0d1	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
219	16	12	19	0x4962	0x9362	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
220	16	12	19	0x9b5	0x11b5	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
221	16	12	19	0x7c39	0xfc39	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
222	16	12	19	0x230d	0x630d	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
223	16	12	19	0x315f	0x655f	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
224	16	12	19	0x526a	0xa4d5	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
225	16	12	19	0x52ee	0xb4ee	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
226	16	12	19	0x593f	0x393f	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
227	16	12	19	0x2bc0	0x5780	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
228	16	12	19	0x5dac	0xfaac	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
229	16	12	19	0x198f	0x331d	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
230	16	12	19	0xef5	0x1575	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
231	16	12	19	0x2490	0x4920	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
232	16	12	19	0x738b	0xc30b	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
233	16	12	19	0x2ba	0xaba	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
234	16	12	19	0x3270	0x3272	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
235	16	12	19	0x1475	0x28d5	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
236	16	12	19	0x2a85	0x7585	0x3001,0x6002,0xc004,0xb008,0x5010,0xa020,0x7040,0xe080,0xf100,0xd200,0x9400,0x1800	0x1f59,0x21eb,0x43d6,0x87ac	20000000	1	1	1000000	1500
